sample,t,vx,vy,vz
382,6.315399,-3.457218,-10.03856,2.774032
383,6.332321,-8.810272,-1.371352,-2.479592
384,6.349014,-11.23498,-5.469013,-1.719525
385,6.365417,-12.89746,-15.39833,-11.82213
386,6.382294,-12.89746,-15.39833,-11.82213
387,6.398926,1.67847,-47.78474,-9.9805
388,6.416,4.264754,-57.00674,-12.28453
389,6.432343,3.566766,-50.31605,-10.25528
390,6.448898,3.750813,-41.47459,-8.115578
391,6.465637,0.3797877,-32.90342,-1.081663
392,6.482269,0.3797877,-32.90342,-1.081663
393,6.498978,0.7168046,-4.172789,-2.063686
394,6.515884,-0.2742743,-2.631149,0.7896383
395,6.532394,-1.56886,-14.83858,4.516762
396,6.549011,9.148298,-16.85981,8.891699
397,6.565689,-2.171039,-21.30868,6.413317
398,6.582153,-2.171039,-21.30868,6.413317
399,6.598831,-0.3280039,-31.51078,0.9455884
400,6.615921,3.758252,-36.91877,-10.83441
401,6.632248,2.812678,-46.70316,-8.108481
402,6.649033,2.809249,-40.09855,-8.098597
403,6.66568,0.6423779,-40.47707,-1.851868
404,6.673431,0.6423779,-40.47707,-1.851868
405,6.682083,1.787641,-16.6474,-5.153471
406,6.699051,-0.4260173,-16.21698,-1.505942
407,6.715408,3.158398,-7.659572,-9.105006
408,6.732269,0.4269174,-11.13996,-1.229171
409,6.748779,1.218566,-0.04911703,-3.508262
410,6.765564,1.218566,-0.04911703,-3.508262
411,6.782318,4.427946e-05,-1.784783e-06,-0.000127481
412,6.798798,3.67382e-07,-1.480816e-08,-1.057696e-06
413,6.815369,1.64872e-09,3.81578e-10,-4.746681e-09
414,6.832092,0.9192128,10.29765,-2.646422
415,6.848801,6.283925,32.45677,3.745388
416,6.865631,6.283925,32.45677,3.745388
417,6.882309,25.39995,58.5546,16.09591
418,6.899002,43.30422,58.88842,19.70029
419,6.915848,39.81524,51.09735,7.193254
420,6.932327,42.06306,26.7997,12.87569
421,6.949219,33.68489,17.7109,12.01684
422,6.965546,33.68489,17.7109,12.01684
423,6.981964,31.10568,0.03034936,9.46425
424,6.999283,37.97441,2.459163,10.52923
425,7.01561,31.40817,4.410157,15.89746
426,7.032135,38.55143,3.833704,15.85706
427,7.04866,40.63077,4.888268,21.82517
428,7.065399,40.63077,4.888268,21.82517
429,7.08194,45.12884,6.176822,19.75223
430,7.098862,35.73498,-0.7146215,23.38813
431,7.115387,31.66695,-0.8773849,25.15219
432,7.131989,31.42258,-0.9860128,27.59002
433,7.148819,17.27077,-1.90817,24.12466
434,7.165482,17.27077,-1.90817,24.12466
435,7.182297,5.339743,-1.053587,26.36082
436,7.198669,-4.107195,-9.898026,22.86646
437,7.215439,-7.954041,-14.49364,33.75639
438,7.232071,-2.349807,-16.66624,36.46399
439,7.248672,-7.806224,-9.105091,32.79668
440,7.265564,-7.806224,-9.105091,32.79668
441,7.282181,-6.506065,-15.88855,32.97758
442,7.29895,-2.278378,-13.20591,30.33146
443,7.315323,2.311079,-18.22796,32.12975
444,7.332123,5.431936,-12.52311,19.92223
445,7.348602,-2.212812,-6.764269,20.31359
446,7.36557,-2.212812,-6.764269,20.31359
447,7.382248,2.835992,-4.490124,10.95589
448,7.393433,5.133037,-15.52102,22.4658
449,7.398865,9.090903,-8.160341,5.081757
450,7.415527,13.04412,-9.029038,6.507364
451,7.432129,10.48357,-12.63068,4.316111
452,7.448624,10.48357,-12.63068,4.316111
453,7.465698,12.85135,-17.50159,-3.755654
454,7.482117,8.060479,-18.83965,1.630319
455,7.498642,12.25681,-19.37925,-2.794479
456,7.515381,10.38721,-15.11719,-2.405648
457,7.53215,4.577549,-20.72182,-11.67822
458,7.548752,4.577549,-20.72182,-11.67822
459,7.565399,-0.9898373,-18.29116,-11.6686
460,7.581848,1.864169,-16.83801,-14.44627
461,7.598572,0.02631803,-2.962399,-2.449173
462,7.61554,1.487058,0.1608201,-6.725214
463,7.632095,0.006512768,0.0007043328,-0.02945397
464,7.648575,0.006512768,0.0007043328,-0.02945397
465,7.665482,0.3124132,5.308921,-1.426816
466,7.682053,-2.090781,21.94359,8.549307
467,7.698898,-15.64244,39.90234,16.97454
468,7.715439,-18.35092,50.35966,14.23282
469,7.732025,-21.19176,47.01502,21.22516
470,7.748962,-21.19176,47.01502,21.22516
471,7.765167,-13.07858,37.62368,25.45159
472,7.782211,-17.56488,27.70672,41.174
473,7.798889,-22.55393,32.5213,41.98636
