t,x,y,z, HasCollision
10.84789,1636.664,592.1866,-526.6362,False
10.86436,1641.393,596.8282,-524.4312,False
10.88143,1646.331,601.5541,-522.032,False
10.8979,1651.125,606.0235,-519.6127,False
10.91423,1655.881,610.457,-517.2127,False
10.93129,1660.88,614.9916,-514.6002,False
10.94753,1665.671,619.2173,-512.0133,False
10.96436,1670.664,623.4946,-509.2344,False
10.98096,1675.622,627.6151,-506.3967,False
10.99792,1680.719,631.7211,-503.4017,False
11.01447,1685.69,635.7244,-500.4816,False
11.03096,1690.674,639.6105,-497.4814,False
11.04765,1695.749,643.4364,-494.3568,False
11.06438,1700.866,647.1614,-491.1393,False
11.08102,1705.982,650.7523,-487.8593,False
11.09753,1711.086,654.202,-484.5272,False
11.11456,1716.35,657.7593,-481.0911,False
11.13103,1721.469,661.0849,-477.6933,False
11.14784,1726.724,664.3615,-474.1506,False
11.16446,1731.943,667.4791,-470.5817,False
11.18098,1737.156,670.4572,-466.9689,False
11.19808,1742.584,673.4152,-463.1624,False
11.21397,1747.623,676.1615,-459.6284,False
11.23065,1752.939,678.92,-455.8582,False
11.24718,1758.234,681.5288,-452.0653,False
11.26397,1763.631,684.0471,-448.164,False
11.28054,1768.985,686.4054,-444.2623,False
11.29714,1774.37,688.6375,-440.3088,False
11.31398,1779.831,690.9013,-436.2991,False
11.3306,1785.241,693.0034,-432.3014,False
11.34716,1790.659,694.9682,-428.2753,False
11.36375,1796.102,696.8016,-424.2109,False
11.38047,1801.61,698.5152,-420.0814,False
11.39722,1807.146,700.0955,-415.9171,False
11.41401,1812.697,701.6801,-411.7418,False
11.43051,1818.169,703.1024,-407.6151,False
11.44733,1823.768,704.415,-403.3855,False
11.46405,1829.346,705.5817,-399.1666,False
11.48109,1835.053,706.6313,-394.8492,False
11.4974,1840.527,707.5008,-390.7088,False
11.51411,1845.982,708.1999,-386.5218,False
11.53056,1851.22,708.5712,-382.4506,False
11.54732,1853.762,705.4458,-379.4441,False
11.56403,1856.131,702.0564,-376.599,False
11.58083,1858.341,698.3795,-373.9024,False
11.5977,1860.383,694.4269,-371.3716,False
11.61408,1862.213,690.4178,-368.9875,False
11.63041,1863.868,686.185,-366.7927,False
11.64721,1865.389,681.5887,-364.7325,False
11.66418,1866.737,676.7117,-362.8628,False
11.68111,1867.892,671.6196,-361.2163,False
11.69726,1868.817,666.5681,-359.86,False
11.71361,1869.595,661.2955,-358.5776,False
11.73044,1870.201,655.6699,-357.4958,False
11.74727,1870.61,649.8569,-356.6601,False
11.76394,1870.818,643.9248,-356.0823,False
11.78127,1870.819,637.5778,-355.7532,False
11.79711,1870.636,631.6438,-355.698,False
11.8145,1870.252,624.971,-355.7591,False
11.83157,1869.659,618.2729,-356.1018,False
11.84789,1868.892,611.7522,-356.7,False
11.86479,1867.883,604.8854,-357.609,False
11.88166,1866.669,597.9343,-358.8029,False
11.89775,1865.472,591.3389,-360.103,False
11.91428,1864.243,584.5659,-361.438,False
11.93051,1862.997,577.9557,-362.91,False
11.94719,1861.676,571.2096,-364.5868,False
11.96473,1860.244,564.1665,-366.5218,False
11.98127,1858.854,557.5815,-368.5056,False
11.99825,1857.385,550.8802,-370.7048,False
12.01463,1855.969,544.4172,-372.8258,False
12.0314,1854.477,537.8595,-375.1573,False
12.04843,1852.922,531.2726,-377.6826,False
12.06506,1851.364,524.9125,-380.3014,False
12.0817,1849.762,518.6161,-383.0764,False
12.09843,1848.112,512.3683,-386.015,False
12.11457,1846.522,506.3444,-388.8482,False
12.13181,1844.781,499.9937,-392.0276,False
12.14896,1843.006,493.7588,-395.3429,False
12.1647,1841.341,488.1278,-398.5168,False
12.18169,1839.503,482.1414,-402.0876,False
12.19823,1837.674,476.4095,-405.7007,False
12.21517,1835.802,470.5391,-409.4009,False
12.23124,1833.987,465.0675,-413.041,False
12.2482,1832.033,459.3983,-417.0173,False
12.26501,1830.056,453.8862,-421.0898,False
12.28131,1828.103,448.6516,-425.1606,False
12.29896,1825.948,443.1018,-429.701,False
12.3147,1824.024,438.1499,-433.7521,False
12.33228,1821.838,432.7448,-438.4018,False
12.34812,1819.831,427.9859,-442.7049,False
12.36516,1817.636,422.9955,-447.4475,False
12.38215,1815.409,418.143,-452.2937,False
12.39828,1813.262,413.6632,-456.9956,False
12.41533,1810.99,408.9249,-461.9688,False
12.43148,1808.805,404.5634,-466.7807,False
12.44862,1806.448,400.0703,-471.993,False
12.46493,1804.174,395.9298,-477.0457,False
12.48208,1801.746,391.7161,-482.458,False
12.49799,1799.461,387.9401,-487.5666,False
12.51501,1797.017,383.9003,-493.0322,False
12.53165,1794.596,380.0937,-498.4617,False
12.54892,1792.049,376.2928,-504.183,False
12.56452,1789.718,372.9944,-509.4292,False
12.58176,1787.11,369.5039,-515.304,False
12.59875,1784.51,366.2184,-521.1649,False
12.61472,1782.064,363.1266,-526.6802,False
12.63184,1779.413,359.9707,-532.6589,False
12.64863,1776.784,357.0296,-538.5887,False
12.66467,1774.244,354.3686,-544.3133,False
12.68195,1771.479,351.6631,-550.5416,False
12.69816,1768.858,349.2782,-556.437,False
12.71512,1766.117,346.7834,-562.6043,False
12.7317,1763.411,344.5027,-568.682,False
12.74864,1760.619,342.3332,-574.9432,False
12.76482,1757.929,340.4186,-580.9606,False
12.78226,1755.004,338.5233,-587.489,False
12.79816,1752.317,336.9517,-593.4694,False
12.81493,1749.482,335.2936,-599.7786,False
12.83132,1746.686,333.8322,-605.9806,False
12.84808,1743.808,332.5037,-612.3447,False
12.8652,1740.846,331.3154,-618.8697,False
12.8824,1737.85,330.2919,-625.4422,False
12.89817,1735.084,329.5096,-631.4839,False
12.9141,1732.29,328.7191,-637.5881,False
12.93059,1729.38,328.0649,-643.9147,False
12.94757,1726.365,327.5595,-650.4401,False
12.96407,1723.419,327.2325,-656.7809,False
12.98102,1720.377,327.0648,-663.2936,False
12.99718,1717.462,327.0653,-669.4996,False
13.01395,1714.434,327.0658,-675.9432,False
13.0308,1711.381,327.2331,-682.4024,False
13.04751,1708.339,327.5642,-688.7965,False
13.06485,1705.17,328.0788,-695.415,False
13.08183,1702.055,328.7495,-701.8748,False
13.09749,1699.171,329.5215,-707.8113,False
13.11428,1696.079,330.3491,-714.1752,False
13.13091,1693.009,331.3307,-720.449,False
13.14799,1689.844,332.5049,-726.8632,False
13.16422,1686.831,333.7766,-732.9207,False
13.18098,1683.71,335.2513,-739.1398,False
13.19759,1680.614,336.87,-745.2574,False
13.21441,1677.476,338.5098,-751.4547,False
13.23092,1674.392,340.2751,-757.4906,False
13.2477,1671.254,342.2263,-763.5742,False
13.26408,1668.186,344.2838,-769.4615,False
13.28127,1664.962,346.6025,-775.5842,False
13.29746,1661.927,348.9319,-781.2867,False
13.31427,1658.775,351.351,-787.2084,False
13.33092,1655.652,353.8972,-793.0099,False
13.34779,1652.487,356.6292,-798.8231,False
13.36389,1649.469,359.3771,-804.2997,False
13.38113,1646.24,362.4691,-810.0865,False
13.3978,1643.12,365.6021,-815.6044,False
13.41412,1640.064,368.6714,-821.0101,False
13.43103,1636.904,371.9925,-826.5254,False
13.44773,1633.786,375.4134,-831.8909,False
13.46423,1630.712,378.9276,-837.1041,False
13.48087,1627.617,382.6084,-842.2748,False
13.49774,1624.487,386.4748,-847.4238,False
13.51403,1621.465,390.206,-852.3928,False
13.53094,1618.335,394.2136,-857.4567,False
13.54796,1615.197,398.3743,-862.4486,False
13.56405,1612.237,402.4332,-867.0751,False
13.58134,1609.068,406.921,-871.9374,False
13.59728,1606.158,411.1716,-876.3161,False
13.6141,1603.088,415.6582,-880.9379,False
13.63094,1600.026,420.2682,-885.454,False
13.6477,1596.992,424.9735,-889.8378,False
13.66459,1593.947,429.8302,-894.1409,False
13.68073,1591.053,434.5761,-898.1392,False
13.69779,1588.009,439.7023,-902.2443,False
13.71391,1585.132,444.5476,-906.1245,False
13.73066,1582.161,449.6833,-910.0321,False
13.74715,1579.251,454.842,-913.7595,False
13.76408,1576.284,460.2331,-917.4559,False
13.78098,1573.34,465.7133,-921.0185,False
13.7971,1570.549,471.0314,-924.293,False
13.81419,1567.591,476.6685,-927.764,False
13.83078,1564.738,482.2305,-931.004,False
13.84751,1561.884,487.9226,-934.1365,False
13.86406,1559.08,493.6376,-937.103,False
13.88103,1556.228,499.5771,-940.0057,False
13.89758,1553.469,505.4453,-942.7001,False
13.91343,1550.827,511.0627,-945.2793,False
13.93016,1548.061,517.0682,-947.8636,False
13.94684,1545.327,523.1248,-950.2994,False
13.96422,1542.505,529.504,-952.6894,False
13.98062,1539.865,535.5865,-954.8044,False
13.99763,1537.156,541.951,-956.8492,False
14.01363,1534.604,547.9436,-958.7747,False
14.03063,1531.923,554.3624,-960.6705,False
14.04711,1529.349,560.6391,-962.3645,False
14.06348,1526.818,566.9231,-963.9028,False
14.08101,1524.139,573.6963,-965.3936,False
14.09711,1521.706,579.959,-966.6193,False
14.11366,1519.203,586.3998,-967.8798,False
14.13062,1516.669,593.0351,-969.0187,False
14.14778,1514.134,599.7899,-970.0173,False
14.16371,1511.81,606.0872,-970.7999,False
14.18069,1509.363,612.8302,-971.4804,False
14.19718,1507.018,619.3984,-971.9911,False
14.21335,1504.718,625.8424,-972.4921,False
14.2308,1502.267,632.8213,-972.874,False
14.24727,1499.988,639.4183,-973.0841,False
14.26393,1497.711,646.1133,-973.1448,False
14.28043,1495.489,652.7497,-973.0544,False
14.29764,1493.205,659.6802,-972.803,False
14.31416,1491.012,666.3351,-972.5616,False
14.3306,1488.863,672.9573,-972.1718,False
14.34773,1486.657,679.8603,-971.6093,False
14.36404,1484.59,686.4273,-970.9257,False
14.38064,1482.52,693.1028,-970.0797,False
14.39735,1480.469,699.8166,-969.0762,False
14.41357,1478.478,706.3336,-968.1022,False
14.43063,1476.419,713.1716,-966.9243,False
14.44746,1474.423,719.8996,-965.6111,False
14.46403,1472.493,726.501,-964.1705,False
14.48093,1470.559,733.213,-962.55,False
14.49725,1468.725,739.6665,-960.8409,False
14.51376,1466.869,746.1986,-959.1111,False
14.53088,1464.982,752.9366,-957.1676,False
14.54808,1463.121,759.6733,-955.0639,False
14.56479,1461.349,766.1792,-952.8754,False
14.58133,1459.631,772.5773,-950.567,False
14.59825,1457.908,779.0812,-948.0596,False
14.61487,1456.216,785.4661,-945.598,False
14.6315,1454.558,791.8113,-942.9926,False
14.6478,1452.968,797.9792,-940.3027,False
14.6648,1451.346,804.3607,-937.3544,False
14.68156,1449.782,810.5941,-934.3101,False
14.69816,1448.269,816.7078,-931.1599,False
14.71436,1446.792,822.6717,-928.087,False
14.73158,1445.258,828.953,-924.6782,False
14.7478,1443.848,834.8033,-921.3395,False
14.76588,1442.315,841.2501,-917.4758,False
14.78042,1441.112,846.371,-914.2565,False
14.79787,1439.706,852.4401,-910.2585,False
14.81403,1438.403,858.0624,-906.5549,False
14.83156,1437.027,864.0806,-902.4048,False
14.84757,1435.804,869.4994,-898.496,False
14.86403,1434.58,874.988,-894.3576,False
14.88083,1433.366,880.5062,-890.0111,False
14.89765,1432.185,885.9427,-885.5401,False
14.91379,1431.052,891.1564,-881.2523,False
14.93183,1429.823,896.8896,-876.3312,False
14.94788,1428.761,901.8998,-871.8445,False
14.96483,1427.674,907.0959,-866.9908,False
14.98133,1426.65,912.056,-862.1591,False
14.99812,1425.641,917.0013,-857.1357,False
15.01469,1424.645,921.8834,-852.1764,False
15.03176,1423.652,926.8093,-846.9588,False
15.0481,1422.734,931.421,-841.865,False
15.06469,1421.833,935.9968,-836.5939,False
15.08124,1420.967,940.4542,-831.2376,False
