t,x,y,z, HasCollision
10.52005,-570.3024,-153.5454,6.436936,False
10.53642,-574.1345,-150.1678,6.829289,False
10.55313,-577.9963,-146.6961,7.483118,False
10.57034,-581.917,-143.117,8.417251,False
10.58687,-585.6238,-139.6958,9.563016,False
10.60355,-589.3117,-136.2701,10.97056,False
10.61977,-592.8354,-132.9908,12.57655,False
10.63684,-596.5485,-129.5352,14.26883,False
10.65292,-599.9881,-126.3438,16.09585,False
10.6702,-603.6231,-122.9981,18.30468,False
10.68639,-606.9684,-119.9601,20.59606,False
10.70342,-610.4292,-116.8775,23.23565,False
10.71947,-613.6333,-114.0958,25.9291,False
10.73676,-617.0826,-111.1013,28.82868,False
10.75271,-620.2114,-108.4726,31.70189,False
10.77024,-623.5891,-105.7478,35.06376,False
10.78534,-626.4467,-103.5543,38.12498,False
10.80268,-629.6722,-101.2229,41.81989,False
10.81832,-632.5795,-99.12139,45.15038,False
10.83511,-635.6485,-97.05797,48.88756,False
10.8521,-638.7012,-95.1769,52.81702,False
10.86871,-641.6364,-93.54937,56.78971,False
10.88515,-644.4962,-92.15579,60.8385,False
10.9021,-647.3976,-90.9519,65.11426,False
10.9191,-650.3084,-89.74413,69.40379,False
10.9351,-653.0081,-88.83269,73.52464,False
10.95199,-655.8182,-88.11403,77.94629,False
10.96876,-658.5721,-87.64654,82.39178,False
10.98531,-661.2579,-87.43118,86.81853,False
11.00221,-663.9714,-87.46478,91.36292,False
11.01894,-666.6552,-87.49802,95.8576,False
11.03524,-669.247,-87.77603,100.2471,False
11.05192,-671.876,-88.31165,104.7274,False
11.06889,-674.5314,-89.11094,109.2587,False
11.08512,-677.0576,-90.117,113.5532,False
11.1021,-679.6876,-91.41797,117.9849,False
11.11902,-682.3099,-92.71508,122.4034,False
11.13503,-684.7833,-94.17277,126.5126,False
11.15173,-687.3593,-95.92827,130.7095,False
11.16931,-690.0731,-98.01868,135.0218,False
11.18546,-692.5669,-100.1506,138.8643,False
11.20253,-695.2141,-102.6251,142.7964,False
11.21881,-697.7379,-104.9843,146.5453,False
11.23568,-700.3638,-107.6341,150.2825,False
11.2523,-702.967,-110.4391,153.8095,False
11.26903,-705.606,-113.4458,157.1902,False
11.28553,-708.2319,-116.5826,160.3483,False
11.30215,-710.9018,-119.9001,163.3395,False
11.31928,-713.6841,-123.4707,166.2186,False
11.33546,-716.3095,-126.84,168.9354,False
11.35153,-718.9512,-130.3188,171.437,False
11.36883,-721.8304,-134.1859,173.9058,False
11.38583,-724.5852,-137.9315,175.9348,False
11.40177,-727.1068,-141.3737,177.4882,False
11.41931,-729.9269,-145.1426,178.5911,False
11.4356,-732.3309,-148.3855,179.6684,False
11.45155,-734.5133,-151.3496,180.6018,False
11.46844,-736.624,-154.2539,181.4945,False
11.48518,-738.5137,-156.9099,182.3121,False
11.50166,-740.1694,-159.314,183.0739,False
11.51844,-741.613,-161.5268,183.9653,False
11.53488,-742.815,-163.5095,184.8335,False
11.55168,-743.9295,-165.3624,185.5416,False
11.5687,-744.9501,-167.05,186.0791,False
11.58486,-745.819,-168.4727,186.4444,False
11.60159,-746.6055,-169.7422,186.6942,False
11.61875,-747.4106,-170.782,186.683,False
11.63491,-747.6608,-170.6796,186.281,False
11.65186,-747.9182,-170.2559,185.641,False
11.66837,-748.1586,-169.5175,184.8482,False
11.68495,-748.3832,-168.4257,183.9193,False
11.70177,-748.5866,-166.9417,182.8822,False
11.71856,-748.7754,-165.1415,181.6788,False
11.73497,-748.8002,-163.1163,180.6455,False
11.75153,-748.6556,-160.8186,179.7737,False
11.76818,-748.3314,-158.2702,179.0943,False
11.78493,-747.8173,-155.4868,178.6335,False
11.80175,-747.1046,-152.4943,178.417,False
11.81827,-746.249,-149.3786,178.2776,False
11.83489,-745.1864,-146.0827,178.4095,False
11.85146,-743.9205,-142.6653,178.8289,False
11.86818,-742.4248,-139.1066,179.5596,False
11.88495,-740.702,-135.4631,180.6127,False
11.90201,-738.7126,-131.7076,182.0235,False
11.91917,-736.5297,-127.7849,183.5683,False
11.93488,-734.3214,-124.2029,185.2982,False
11.95199,-731.6646,-120.3298,187.5441,False
11.96899,-728.7827,-116.5549,190.1275,False
11.98533,-725.9512,-113.1238,192.8093,False
12.00201,-722.9974,-109.8325,195.7385,False
12.01813,-720.145,-106.6542,198.5672,False
12.03487,-717.1199,-103.5763,201.6844,False
12.0515,-714.0588,-100.7553,204.9404,False
12.06798,-710.9676,-98.19978,208.3149,False
12.08482,-707.7574,-95.84708,211.8928,False
12.10139,-704.5467,-93.79123,215.5297,False
12.11801,-701.3264,-91.72931,219.1773,False
12.13472,-698.0416,-89.92614,222.9426,False
12.15136,-694.7255,-88.40437,226.7742,False
12.16806,-691.3562,-87.15714,230.6839,False
12.18465,-687.9725,-86.2001,234.6135,False
12.20142,-684.5156,-85.51946,238.6177,False
12.21806,-681.087,-84.84442,242.589,False
12.23514,-677.5372,-84.44556,246.6768,False
12.25158,-674.0921,-84.34477,250.6081,False
12.26891,-670.4391,-84.53621,254.7255,False
12.28481,-667.0667,-84.98346,258.4678,False
12.30212,-663.3806,-85.76257,262.4812,False
12.31834,-659.927,-86.49253,266.2414,False
12.33568,-656.225,-87.56106,270.1824,False
12.35158,-652.8246,-88.80024,273.7089,False
12.36911,-649.0703,-90.4473,277.487,False
12.38481,-645.71,-92.16595,280.7545,False
12.40204,-642.0289,-94.31081,284.197,False
12.4183,-638.556,-96.33433,287.4447,False
12.43546,-634.8978,-98.72062,290.7182,False
12.4519,-631.4091,-101.2336,293.6879,False
12.46909,-627.778,-104.0902,296.609,False
12.48484,-624.4723,-106.9045,299.103,False
12.50201,-620.8932,-110.1768,301.6127,False
12.519,-617.3527,-113.4138,304.0953,False
12.53533,-613.979,-116.7044,306.2703,False
12.55193,-610.5795,-120.2214,308.2583,False
12.5686,-607.204,-123.9066,310.0188,False
12.58487,-603.9473,-127.6416,311.5002,False
12.60234,-600.4933,-131.7855,312.8291,False
12.6187,-597.2615,-135.6629,314.0725,False
12.63506,-594.072,-139.6509,315.0646,False
12.65187,-590.843,-143.8435,315.8194,False
12.66857,-587.6866,-148.0853,316.3016,False
12.68494,-584.6436,-152.3046,316.5089,False
12.70219,-581.4962,-156.7933,316.4447,False
12.71871,-578.4799,-161.0951,316.3833,False
12.7359,-575.5685,-165.4126,316.1335,False
12.75182,-573.064,-169.2729,315.7437,False
12.76869,-570.6215,-173.1948,315.1903,False
12.78506,-568.4466,-176.8382,314.535,False
12.80203,-566.3939,-180.44,313.7591,False
12.81895,-564.499,-183.8689,313.1238,False
12.83543,-562.837,-187.0499,312.4378,False
12.85212,-561.3414,-190.1015,311.6988,False
12.86892,-560.0187,-193.0087,310.9307,False
12.88493,-558.9219,-195.632,310.1866,False
12.90191,-557.9357,-198.2574,309.413,False
12.91826,-557.1132,-200.6725,308.839,False
12.93493,-556.4391,-202.9988,308.2907,False
12.9519,-555.9184,-205.2365,307.7897,False
12.96883,-555.559,-207.3516,307.3613,False
12.98521,-555.3583,-209.297,307.0228,False
13.00171,-555.3013,-211.1706,306.771,False
13.01861,-555.3667,-213.0194,306.7271,False
13.03502,-555.5685,-214.7527,306.7868,False
13.05207,-555.9228,-216.5029,306.9714,False
13.0687,-556.2889,-218.2114,307.0542,False
13.08502,-556.6698,-219.8876,307.0403,False
13.10193,-557.0863,-221.6142,306.9279,False
13.11879,-557.5018,-223.3364,306.8157,False
13.13492,-557.9206,-224.9692,306.6158,False
13.15185,-558.3833,-226.6629,306.3099,False
13.16854,-558.8624,-228.3069,305.9152,False
13.18486,-559.3533,-229.8837,305.4399,False
13.202,-559.8923,-231.5009,304.8497,False
13.21801,-560.3959,-233.0119,304.2981,False
13.23484,-560.9483,-234.557,303.6313,False
13.25201,-561.5357,-236.0852,302.8646,False
13.26838,-562.1177,-237.4902,302.0548,False
13.285,-562.7313,-238.8604,301.1553,False
13.30215,-563.3869,-240.2104,300.1516,False
13.31863,-564.017,-241.5077,299.1871,False
13.33556,-564.6858,-242.7726,298.1261,False
13.35194,-565.3539,-243.928,297.0348,False
13.3689,-566.0671,-245.05,295.8414,False
13.38489,-566.758,-246.0324,294.6631,False
13.40182,-567.5093,-246.991,293.3619,False
13.41873,-568.2598,-247.9486,292.0622,False
13.4353,-569.0134,-248.8035,290.7419,False
13.45135,-569.7607,-249.5486,289.4217,False
13.46854,-570.5777,-250.2545,287.9706,False
13.48505,-571.3784,-250.8428,286.5445,False
13.50167,-572.199,-251.3426,285.0828,False
13.51841,-573.0257,-251.8459,283.6103,False
13.53526,-573.8722,-252.2578,282.1059,False
13.55174,-574.712,-252.5661,280.6201,False
13.56886,-575.5966,-252.7879,279.0657,False
13.585,-576.4407,-252.9036,277.5956,False
13.60184,-577.3304,-252.9268,276.0631,False
13.61832,-578.2013,-252.9494,274.563,False
13.63523,-579.1035,-252.8748,273.0294,False
13.65195,-580.0017,-252.7049,271.5258,False
13.66879,-580.9125,-252.4377,270.028,False
13.68524,-581.8062,-252.084,268.5874,False
13.70192,-582.715,-251.633,267.1548,False
13.7188,-583.6348,-251.1765,265.7049,False
13.73489,-584.5137,-250.6537,264.3539,False
13.75149,-585.42,-250.0264,262.9989,False
13.76807,-586.3248,-249.3139,261.6874,False
13.78459,-587.2241,-248.5209,260.4276,False
13.80126,-588.1284,-247.6398,259.208,False
13.81801,-589.0364,-246.7551,257.9833,False
13.83469,-589.936,-245.7963,256.8201,False
13.85148,-590.8358,-244.7563,255.7097,False
13.86832,-591.7308,-243.6421,254.6613,False
13.8847,-592.5939,-242.4917,253.7076,False
13.9014,-593.4632,-241.2579,252.8083,False
13.91814,-594.335,-240.0205,251.9064,False
13.93523,-595.2143,-238.697,251.0622,False
13.95114,-596.0216,-237.4136,250.3507,False
13.96849,-596.8887,-235.9628,249.6586,False
13.98447,-597.6746,-234.5829,249.1004,False
14.00169,-598.5056,-233.0563,248.5874,False
14.01791,-599.4206,-231.6249,248.3002,False
14.03477,-600.498,-230.1272,248.3018,False
14.05124,-601.6672,-228.68,248.592,False
14.06796,-602.973,-227.2515,249.181,False
14.08455,-604.3832,-225.8989,250.0519,False
14.1017,-605.9647,-224.5928,251.2511,False
14.11848,-607.6497,-223.3711,252.6288,False
14.135,-609.4207,-222.2887,254.2549,False
14.15145,-611.2956,-221.3524,256.133,False
14.16806,-613.3017,-220.573,258.2801,False
14.18494,-615.459,-219.9719,260.7077,False
14.20184,-617.7388,-219.5821,263.3693,False
14.21838,-620.1028,-219.2996,266.1545,False
14.23455,-622.5261,-219.248,269.0718,False
14.25118,-625.1382,-219.4462,272.2576,False
14.26835,-627.9651,-219.9305,275.7226,False
14.28497,-630.8287,-220.6812,279.2244,False
14.30146,-633.7955,-221.7165,282.8193,False
14.31842,-636.9919,-222.9259,286.6793,False
14.33514,-640.2771,-224.432,290.5794,False
14.35186,-643.559,-226.1088,294.4083,False
14.36797,-646.7214,-227.8853,298.0212,False
14.38478,-650.0275,-229.9043,301.7069,False
14.40174,-653.3672,-232.1002,305.3265,False
14.41866,-656.6971,-234.2895,308.9355,False
14.43504,-659.9298,-236.5585,312.3286,False
14.45168,-663.2251,-239.0093,315.6652,False
14.4684,-666.5482,-241.6105,318.8977,False
14.48514,-669.8906,-244.3476,322.0077,False
14.50175,-673.2228,-247.1866,324.96,False
14.51874,-676.6322,-250.0913,327.9807,False
14.53477,-679.8682,-252.9449,330.6974,False
14.55153,-683.2697,-256.0352,333.3894,False
14.56819,-686.6766,-259.2098,335.9171,False
14.58492,-690.1221,-262.4891,338.2987,False
14.60158,-693.5786,-265.8361,340.5097,False
14.618,-696.9858,-269.1355,342.6891,False
14.63473,-700.4872,-272.5724,344.7462,False
14.65154,-704.0333,-276.0884,346.6431,False
14.6683,-707.6039,-279.6523,348.3651,False
14.68488,-711.1671,-283.2211,349.8962,False
14.7012,-714.7111,-286.7718,351.2338,False
14.7183,-718.421,-290.4887,352.6341,False
14.73466,-722.0073,-294.0721,353.8022,False
14.75143,-725.7186,-297.7596,354.8217,False
14.76844,-729.5227,-301.5072,355.6761,False
14.78479,-733.2173,-305.106,356.3245,False
14.80143,-737.0171,-308.7552,356.8094,False
14.8183,-740.8695,-312.4551,357.301,False
14.83469,-744.6526,-316.0277,357.6076,False
14.85136,-748.5394,-319.6269,357.7473,False
14.86846,-752.5684,-323.2754,357.7165,False
14.88466,-756.4261,-326.6822,357.5251,False
14.90144,-760.4633,-330.1492,357.1624,False
14.91887,-764.446,-333.6117,356.8876,False
14.93475,-767.935,-336.5981,356.5803,False
14.95132,-771.4194,-339.5412,356.2182,False
14.96837,-774.8292,-342.3919,355.82,False
14.98457,-777.9128,-344.9489,355.4238,False
15.00134,-780.9352,-347.4473,355.01,False
15.0182,-783.7646,-349.8672,354.7139,False
15.03625,-786.5565,-352.0912,354.2249,False
15.05097,-788.6754,-353.6487,353.7186,False
15.06882,-791.0003,-355.1705,352.9981,False
15.0845,-792.8513,-356.2177,352.3008,False
15.10159,-794.6319,-357.022,351.4993,False
